Realisitc rebuild of GE 2025,General Discussion,1,16,6/7/2024,18:44
Proven Stars in their Roles,General Discussion,0,29,8/10/2024,17:11
Benkai new costume?,General Discussion,0,6,22/4/2022,6:02
Benkai Another Goat WALKIN,General Discussion,0,6,23/7/2022,1:16
Benkai,General Discussion,8,6,1/9/2022,3:18
Benkai not fucking around today,General Discussion,0,6,26/3/2023,20:50
Benkai plays,General Discussion,0,6,8/4/2023,22:18
Where's Benkai?,General Discussion,0,6,28/5/2023,22:35
Why Benkai not playing???,General Discussion,0,6,17/6/2023,16:22
Benkai,General Discussion,3,6,19/6/2023,16:22
Why benkai release?,General Discussion,0,6,31/8/2023,22:19
Is benkai,General Discussion,0,6,17/9/2023,5:01
"PRX Roster Shake-Up: Benkai Returns, Something Out",General Discussion,1,6,30/8/2024,4:16
hahaha benkai,General Discussion,5,6,11/9/2021,23:05
PRX vs SMB,General Discussion,2,28,15/9/2021,11:50
PRX salary,General Discussion,4,99,29/6/2022,19:25
Forsaken express interest to join FNATIC/M3C,General Discussion,8,96,6/7/2022,23:22
Benkai,General Discussion,0,6,15/7/2022,1:10
TOP 10 IGLS IN CHAMPIONS.,General Discussion,0,50,15/8/2022,24:30
Hypothetical rosters for all APAC teams?,General Discussion,0,57,22/9/2022,2:10
not Braindead if u don't like these players,General Discussion,0,86,10/11/2022,16:48
Benkai XD,Off Topic,2,6,20/11/2022,17:35
PRX something,Off Topic,40,113,4/3/2023,12:00
benkai playing today?,General Discussion,0,6,20/5/2023,21:08
PRX mngemnt overconfident,General Discussion,0,12,19/6/2023,17:11
sub benkai in,General Discussion,0,6,24/6/2023,15:38
BLEED,General Discussion,0,37,28/8/2023,5:03
Global Esports 2024 Active Roster,General Discussion,0,44,17/9/2023,14:55
GE fans come,General Discussion,5,74,13/12/2023,12:31
GE Fix,General Discussion,0,13,8/4/2024,21:57
GE change,General Discussion,1,18,21/4/2024,17:57
GE Fix?,General Discussion,0,22,24/4/2024,14:57
Paper Rex have always been frauds,General Discussion,0,35,29/11/2024,22:22
Predicted Benkai and boaster entrance,General Discussion,0,5,16/7/2022,15:01
BENKAI JUMP ACROSS,General Discussion,1,5,25/7/2022,4:13
benkai,General Discussion,0,5,1/9/2022,2:29
Benkai makes sense,General Discussion,1,5,8/4/2023,22:18
Benkai benched,General Discussion,0,5,4/6/2023,15:02
Drx look like prx with benkai,General Discussion,0,5,18/6/2023,17:32
Benkai would never win that,General Discussion,3,5,21/6/2023,23:29
Should PRX bring back Benkai,General Discussion,0,5,10/12/2023,23:39
benkai effect,General Discussion,3,5,18/2/2024,17:56
PRX Benkai,General Discussion,0,5,5/8/2024,11:13
benkai lft,General Discussion,0,5,18/9/2024,18:00
All Pre-Game Interviews from Berlin,General Discussion,12,14,10/9/2021,4:22
ranking all the IGL's in reykjavik IMO,General Discussion,2,47,10/4/2022,19:59
Next benkai walkout,General Discussion,0,5,17/4/2022,16:24
Top 5 IGLs,General Discussion,14,90,16/5/2022,12:27
Underrated players @Masters,General Discussion,6,33,4/7/2022,17:27
How SEN can win LCQ,General Discussion,0,37,15/7/2022,7:51
Each region Superteam,General Discussion,0,94,17/7/2022,24:27
PRX Jinggg tested positive :c,General Discussion,0,10,17/7/2022,23:12
COVID Rex roster announced,General Discussion,1,11,17/7/2022,23:18
Most loved VALORANT pros?,General Discussion,0,48,28/7/2022,5:58
Did benkai just bring a pizza to the stage?,General Discussion,0,5,8/9/2022,12:13
Players with the best attitude,General Discussion,0,41,12/9/2022,3:26
PRX vs APAC league,General Discussion,0,64,5/10/2022,12:03
Top 10 IGLs,General Discussion,0,81,20/10/2022,2:30
Paper Rex,General Discussion,1,20,13/3/2023,16:32
PRX Fix for Regionals,General Discussion,2,46,16/3/2023,23:39
no benkai costume,General Discussion,0,5,26/3/2023,20:03
CGRS tier 3 player in tier 1 tournament,General Discussion,2,13,17/6/2023,16:24
Why is CGRS playing instead of something?,General Discussion,0,7,19/6/2023,15:33
BLD Tesseract,General Discussion,5,20,13/7/2023,4:04
Global esports,General Discussion,0,34,3/8/2023,21:40
Jinggg Replacement for Next Year,General Discussion,0,53,23/8/2023,5:39
who will replace jingg after valorant champions,General Discussion,0,41,26/8/2023,15:42
Common GE L,General Discussion,0,36,16/9/2023,22:22
Global Esports,General Discussion,0,16,21/9/2023,4:24
Coach Spin & BigTime,General Discussion,0,20,21/9/2023,23:37
Can GE be among the top 3 in Pacific?,General Discussion,0,35,26/9/2023,15:12
If GE ScreaM is real,General Discussion,0,10,28/9/2023,13:50
vlr stat scraper ^-^,Off Topic,104,1471,22/11/2023,16:01
Is GE's new roster,General Discussion,0,28,22/11/2023,23:36
NO BENKAI IN CONVERGENCE,General Discussion,0,5,5/12/2023,18:41
Benkai,General Discussion,0,5,15/12/2023,12:47
Benkai,General Discussion,0,5,18/2/2024,18:41
100t steel,General Discussion,0,27,20/4/2024,22:58
Benkai or 2ge,General Discussion,0,5,21/4/2024,18:44
PRX threw icebox,General Discussion,0,18,5/6/2024,2:31
Bro i swear spin overcooked this,General Discussion,0,13,17/6/2024,22:20
Global Embarassment Fix,General Discussion,0,67,30/6/2024,20:52
f0rsakeN,General Discussion,0,24,4/8/2024,18:52
Lmao Benkai,General Discussion,3,4,11/9/2021,22:58
Unlucky benkai (covid),General Discussion,0,4,28/7/2022,19:22
BENKAI FLICK,General Discussion,1,4,2/9/2022,5:14
Credits to Benkai,General Discussion,1,4,8/9/2022,12:51
cgrs for benkai?,General Discussion,0,4,17/6/2023,17:27
Benkai Back ???,General Discussion,1,4,31/8/2023,18:06
Benkai,General Discussion,0,4,31/8/2023,20:07
Benkai alter ego?,General Discussion,0,4,30/9/2023,14:55
Benkai playing or nah??!,General Discussion,0,4,14/12/2023,1:54
LF and Benkai gone,General Discussion,1,4,8/10/2024,7:56
Benkai Troll,General Discussion,1,4,10/9/2021,2:12
PPRX eggs benkai conference troll,General Discussion,9,4,10/9/2021,2:47
Vision Strikers vs Paper rex,General Discussion,5,12,11/9/2021,10:19
players who became famous from LAN,General Discussion,0,13,20/9/2021,10:57
Favorite and least favorite player?,General Discussion,0,49,28/12/2021,4:28
I guess your favourite valorant player,General Discussion,27,1072,20/2/2022,4:46
SBE vs PRX,General Discussion,1,18,24/3/2022,17:10
Ranking the Remaining Players at Masters,General Discussion,0,18,20/4/2022,7:40
Guess Benkai's walkout,General Discussion,0,4,23/4/2022,6:29
Indonesia is the best APAC subregion,General Discussion,0,31,20/6/2022,21:53
Rating masters IGLs,General Discussion,0,18,12/7/2022,3:14
how to beat paper rex,General Discussion,0,92,18/7/2022,24:41
Ranking the Remaining Players in M2,General Discussion,0,18,19/7/2022,8:38
benkai not peeking,Off Topic,0,4,25/7/2022,1:53
real TOP 10 APAC player (individual),General Discussion,0,32,28/7/2022,16:37
Champions Song poster,General Discussion,0,15,21/8/2022,23:54
best personality players,General Discussion,1,11,28/8/2022,15:37
most likable player from every region,Off Topic,0,36,31/8/2022,15:44
BENKAI THE BUILDER,General Discussion,0,4,2/9/2022,4:37
benkai,General Discussion,0,4,10/9/2022,2:49
FNC will rule the Valorant,General Discussion,0,106,7/10/2022,20:57
Make ur countries best five,General Discussion,0,152,31/10/2022,14:26
APAC fans come,General Discussion,0,98,2/11/2022,23:22
Ranking Valorant Teams with NBA 2k ratings pt.1,General Discussion,1,63,14/11/2022,14:10
PRX vs GE,General Discussion,0,45,19/11/2022,2:26
Best Val players A - Z,General Discussion,0,64,5/12/2022,24:59
SERIOUS DISCUSSION,General Discussion,2,6,10/2/2023,1:53
is benkai a psychopath?,Off Topic,0,4,15/2/2023,7:09
SG Something,General Discussion,6,27,12/3/2023,22:39
bench d4v4l,General Discussion,0,35,26/3/2023,21:40
best IGLs in Pacific,General Discussion,0,17,28/3/2023,10:28
Role carry superteam,General Discussion,0,55,3/4/2023,22:46
PRX ultimate LineUp cookin,General Discussion,0,12,25/4/2023,2:07
PRX appreciation thread,General Discussion,0,14,22/5/2023,18:35
Braindeads come,General Discussion,2,26,17/6/2023,16:35
Paper Rex Fix for champions winner contention,General Discussion,0,18,20/6/2023,1:48
Tess to Team Secret,General Discussion,1,31,13/7/2023,1:01
bleed replacements,General Discussion,0,19,1/9/2023,19:02
APAC Roster Predictions,General Discussion,1,26,6/9/2023,18:54
potential GE roster,General Discussion,0,13,13/9/2023,1:29
PLEASE GLOBAL ESPORTS,General Discussion,1,8,17/9/2023,8:19
yay team (yes apac),General Discussion,0,8,18/9/2023,22:06
Top KJ of VCT PACIFIC 2024,General Discussion,1,16,4/10/2023,15:31
Benkai,General Discussion,0,4,19/2/2024,12:59
-mindfreak +monyet,General Discussion,0,125,29/3/2024,23:32
Benkai,General Discussion,0,4,8/4/2024,22:11
2024 Fraudwatch,General Discussion,7,61,10/4/2024,23:50
Global Esports vs. Rex Regum Qeon – Champions Tour 2024: Pacific Stage 1 W3,General Discussion,1,117,12/3/2024,14:37
bleed fix,General Discussion,0,6,5/5/2024,13:55
Benkai to IGL,General Discussion,2,4,31/5/2024,16:38
Blazeking getying cooked by Twitter Guy!?,General Discussion,8,76,18/6/2024,20:17
GE fans come,General Discussion,0,14,6/7/2024,19:32
PRX Benkai,General Discussion,0,4,4/8/2024,19:42
to the ACTUAL prx team,General Discussion,3,9,6/8/2024,12:31
blaZek1ng announces retirement,General Discussion,0,50,30/10/2024,16:19
What PRX will do,General Discussion,0,28,5/3/2025,12:04
Best possible teams with each letter,General Discussion,9,56,3/4/2025,8:24
Benkai,General Discussion,1,3,23/7/2022,9:19
Benkai,General Discussion,0,3,8/4/2023,21:53
Benkai,General Discussion,0,3,22/5/2023,19:44
Benkai is the problem,General Discussion,0,3,20/6/2023,19:43
BENKAI MASTERCLASS,General Discussion,4,3,19/2/2024,23:36
Benkai > P0lvi,General Discussion,3,3,15/4/2024,23:01
Benkai is gonna IGL,General Discussion,0,3,31/5/2024,21:27
Benkai VS Yay,General Discussion,0,3,1/8/2024,14:16
BRING BACK BENKAI,General Discussion,0,3,11/8/2024,22:47
Benkai,General Discussion,0,3,9/9/2021,23:41
FINALS VIEWERSHIP,General Discussion,0,38,20/9/2021,2:08
Your top moments from berlin.,Off Topic,1,17,20/9/2021,22:24
Funniest pros,General Discussion,0,6,10/10/2021,20:18
SEA Superteam,General Discussion,2,38,9/12/2021,13:53
Name a better duo,General Discussion,2,55,20/2/2022,18:12
APAC Best Player,General Discussion,0,11,28/3/2022,12:28
Hypocrisy,General Discussion,0,24,17/4/2022,8:30
sea super-team,General Discussion,0,25,24/4/2022,22:45
How to fix sentinels,General Discussion,8,32,25/5/2022,17:59
BcJ,General Discussion,0,76,30/6/2022,2:39
Curious case of PRX,General Discussion,6,20,1/7/2022,12:35
Fantasy masters is back!,General Discussion,6,38,14/7/2022,24:27
BENKAI JIGACHAD,General Discussion,0,3,15/7/2022,1:14
Copenhagen all-stars,General Discussion,1,16,19/7/2022,20:17
Top players in Copenhagen,General Discussion,0,24,20/7/2022,2:52
PRX gonna fall apart next year? :((((,General Discussion,0,42,20/7/2022,13:26
walk out preds,General Discussion,0,8,22/7/2022,3:42
Can we see Benkai and Boaster collab?,General Discussion,0,3,23/7/2022,4:09
PRX LIVE WATCHPARTY,General Discussion,3,14,24/7/2022,12:07
FPX fans,General Discussion,3,23,25/7/2022,21:08
Best player with each agent?,General Discussion,0,101,7/8/2022,9:45
Paper Rex franchising,Off Topic,1,39,10/8/2022,10:23
TIER-S players and coaches in each region,General Discussion,17,95,11/8/2022,14:51
DREAM TEAM WITH JUST IGL'S,General Discussion,0,21,16/8/2022,17:16
Top 5 underrated players in champions,General Discussion,2,23,18/8/2022,22:54
Liquid vs prx,General Discussion,1,28,5/9/2022,14:16
BOASTER CONTEXT??,General Discussion,0,16,5/9/2022,20:14
drop your Dream Team till date here,General Discussion,0,40,7/9/2022,13:53
APAC Super Team 2023,General Discussion,0,30,8/9/2022,13:35
Create your Super Teams,General Discussion,0,85,12/9/2022,6:01
Globa eSports Super Team Incoming,General Discussion,0,36,26/9/2022,18:48
Who’s in your top 5 for each role?,General Discussion,2,26,27/9/2022,23:16
NA Star Team vs Asia star team,General Discussion,0,16,1/10/2022,14:26
PRX,General Discussion,0,15,3/10/2022,23:08
SEN Benkai,General Discussion,0,3,6/10/2022,2:58
Name the player- Associated Vandal Skin,General Discussion,1,64,17/10/2022,4:33
Valorant World Cup 2023,General Discussion,0,107,13/11/2022,19:07
Pacific League Top 3 Roles,General Discussion,0,11,19/11/2022,18:22
Prx,General Discussion,6,3,20/11/2022,5:35
Paper Rex vs BREN,General Discussion,0,6,26/12/2022,5:08
How many T1 fragging igls exist,General Discussion,0,40,16/1/2023,6:13
Now that sentinel meta is back......,Off Topic,0,10,28/1/2023,4:07
Best sentinel player,General Discussion,0,71,10/2/2023,11:55
PRX something potential,General Discussion,0,55,9/3/2023,24:42
f0rsaken new role?,General Discussion,2,26,13/3/2023,22:44
PRX something roles?,General Discussion,0,29,22/3/2023,23:20
Your top 5 favourite Val players?,General Discussion,3,120,29/3/2023,23:07
best bo3 performance?,General Discussion,0,26,31/3/2023,8:09
prx,General Discussion,1,4,2/4/2023,22:01
mindfreak,General Discussion,6,22,2/4/2023,22:13
no igl for prx?,General Discussion,0,19,7/4/2023,21:52
PRX Something,General Discussion,1,33,8/4/2023,19:24
PRX something,General Discussion,0,31,8/4/2023,23:50
Kick mindfreak pls,General Discussion,3,29,15/4/2023,21:04
SOMETHING BREACH?!,General Discussion,1,8,1/5/2023,22:14
PRX confirmed 2nd seed,General Discussion,12,20,15/5/2023,20:21
PRX Igl,General Discussion,0,11,22/5/2023,18:04
Team of 5 players starting with the same letter?,General Discussion,1,78,23/5/2023,3:40
What 2 players would be good friends?,General Discussion,2,21,28/5/2023,4:06
DRX problems rn and why PRX are flourishing,General Discussion,0,12,30/5/2023,17:29
No MY/SG Representation,General Discussion,0,43,4/6/2023,15:41
Hypocrisy.,General Discussion,0,15,16/6/2023,23:14
benkai walkouts,General Discussion,4,3,20/6/2023,13:05
"OK, 1 fluke team is down! Next EG",General Discussion,0,48,20/6/2023,19:52
Bleed's 6th man,General Discussion,0,18,14/7/2023,22:18
indo comes,General Discussion,4,39,22/7/2023,17:37
Jinggg replacement,General Discussion,0,76,20/8/2023,15:45
Jingg replacement leaks,General Discussion,0,25,30/8/2023,2:26
Global esports Main problem! Everyone come,General Discussion,12,65,5/9/2023,15:41
Hot take,General Discussion,0,24,7/9/2023,19:15
GE potential lineup,General Discussion,3,46,10/9/2023,12:39
GE Benkai confirmed,General Discussion,1,3,16/9/2023,19:38
#GEKISSING,Off Topic,11,21,17/9/2023,13:17
Benaki,Off Topic,0,38,18/9/2023,2:40
What is GE cooking,General Discussion,0,14,18/9/2023,18:17
yay's team (not APAC),General Discussion,0,11,18/9/2023,21:45
GE new roster,General Discussion,2,21,20/9/2023,12:24
GE Russ,General Discussion,4,55,20/9/2023,11:31
GE,General Discussion,0,21,21/9/2023,12:19
Okobotro,Off Topic,-1,6,22/9/2023,21:16
GE ?,General Discussion,1,27,29/9/2023,11:34
10 remaining GE fans come,Off Topic,5,45,21/10/2023,1:38
Pacific Roster Upgrade or downgrades,General Discussion,0,47,25/10/2023,20:11
why is ge so underestimated,General Discussion,0,19,26/10/2023,7:09
BLEED BENKAI,General Discussion,0,3,30/10/2023,19:31
GE probable roles of player,General Discussion,0,10,4/11/2023,2:21
Sova issue on prx,General Discussion,0,22,6/12/2023,12:15
Convergence teams ranking,General Discussion,0,9,8/12/2023,19:18
global esports,General Discussion,0,30,13/12/2023,18:55
Can team still change roster,General Discussion,0,15,15/12/2023,1:57
Global Esports,General Discussion,0,16,15/12/2023,3:29
Reminder to everyone,General Discussion,0,3,17/12/2023,1:28
GE BAZZI is back,General Discussion,0,16,14/2/2024,22:50
Pacific Visa Issue,Off Topic,1,24,15/2/2024,3:05
"HOTF GE THROW THAT, I JUST WOKE UP TO WITNESS THIS",General Discussion,0,7,18/2/2024,17:47
Benkai MVP?,General Discussion,0,3,19/2/2024,23:47
PRX is great but,Off Topic,0,4,22/3/2024,3:03
List of GE believers,General Discussion,0,52,29/3/2024,3:40
Global Esports,General Discussion,2,34,6/4/2024,19:35
LightningFA,General Discussion,1,29,15/4/2024,22:05
The hate on GE,General Discussion,1,85,17/4/2024,23:27
PRX vs GE,General Discussion,0,3,23/4/2024,14:29
Monyet,General Discussion,0,57,12/5/2024,21:29
Official Top IGLS of ALL TIME List,General Discussion,2,18,21/5/2024,10:50
PRX hot take,General Discussion,0,6,10/6/2024,14:40
GE fix,General Discussion,0,10,17/6/2024,21:37
Benkai trash drone come,General Discussion,2,3,17/6/2024,22:23
how to save GE,General Discussion,0,9,17/6/2024,22:30
Blazeking Tweet,General Discussion,4,9,18/6/2024,18:08
GE update,General Discussion,0,21,3/7/2024,3:35
Benkai?????,General Discussion,0,3,5/7/2024,22:26
Greatests rivalries in valorant,General Discussion,1,20,17/7/2024,4:19
when yall supported PRX?,General Discussion,2,34,5/8/2024,11:41
BLEED 2025,General Discussion,0,10,19/9/2024,19:20
Good day to be indonesian,General Discussion,7,19,11/10/2024,1:51
boom possible HC?,General Discussion,0,18,13/10/2024,15:30
If I was HC of PRX...,General Discussion,2,62,18/10/2024,24:26
Paper rex real problem,General Discussion,1,5,2/2/2025,12:22
Paper Rex Fix,General Discussion,0,8,11/3/2025,4:02
What i would change in prx as a fan,General Discussion,0,37,17/3/2025,22:22
Benkai 4th Costume,General Discussion,0,2,19/4/2022,9:25
PRX Benkai vs FNC Boaster WALKOUTS!!,General Discussion,1,2,15/7/2022,20:33
Benkai the next shroud,General Discussion,0,2,23/7/2022,3:44
Benkai,General Discussion,0,2,10/9/2022,3:38
Benkai on Desk Needs to be done more,General Discussion,2,2,10/9/2022,4:34
throwback benkai clip,General Discussion,1,2,10/9/2022,7:38
No more Benkai :(,General Discussion,1,2,4/6/2023,14:33
Benkai is comedic genius,Off Topic,0,2,25/8/2023,19:06
BERLIN PRESS CONFERENCE,General Discussion,6,15,9/9/2021,23:52
Group A,General Discussion,0,8,12/9/2021,12:03
Is Korea really underrated?,General Discussion,5,32,12/9/2021,12:22
Who will win APAC last chance qualifier,General Discussion,0,69,14/9/2021,13:55
SMB WINNING BREEZE,General Discussion,1,13,16/9/2021,12:34
Dreamteam from each region,General Discussion,0,20,17/9/2021,18:36
Let's go PRX,General Discussion,10,10,14/10/2021,17:26
sadge for jp and kr,General Discussion,0,20,18/10/2021,21:21
Best Sentinel player in ASIA,General Discussion,0,53,14/11/2021,23:13
Best co-stream to watch,General Discussion,0,16,3/12/2021,12:32
Champions All-Stars (by regions),General Discussion,0,23,6/12/2021,24:27
SEA SUPERTEAM,General Discussion,1,11,8/12/2021,18:45
anime OP and ED of the week #7,Off Topic,0,25,23/2/2022,11:23
paper rex strat,General Discussion,1,8,25/3/2022,12:14
Jinggg > f0rsaken,General Discussion,1,18,26/3/2022,21:10
Prx are just like ge??,General Discussion,0,88,27/3/2022,20:33
Best players of Reykjavik,General Discussion,0,54,31/3/2022,1:24
Best IGL's in each region prior to Masters 1,General Discussion,0,18,6/4/2022,7:33
Region fans before Iceland in a nutshell,General Discussion,15,23,8/4/2022,10:00
ZETA Crow,General Discussion,0,10,11/4/2022,2:00
It's a very strange coincidence,General Discussion,1,11,16/4/2022,12:14
BENKAI,General Discussion,1,2,16/4/2022,3:10
"Barbarian, viking?",General Discussion,1,5,16/4/2022,3:10
Is Yay the best Chamber in the world right now?,General Discussion,0,72,17/4/2022,9:36
Fav players from Reykjavik,General Discussion,3,47,17/4/2022,22:00
SEN & PRX,General Discussion,4,23,19/4/2022,8:54
underrated,General Discussion,0,3,21/4/2022,3:49
TOP 3 Best Players in each role ATM,General Discussion,0,30,21/4/2022,14:38
SEN f0rsaken??,General Discussion,0,50,22/4/2022,4:51
Who is best IGL in valorent ?,General Discussion,0,38,23/4/2022,1:01
best of each agent,General Discussion,0,26,5/5/2022,1:40
Best pro player drip?,General Discussion,2,39,31/5/2022,4:12
DRX,General Discussion,0,75,31/5/2022,15:22
Top 5 igls,General Discussion,0,21,5/6/2022,7:37
Best val regions in the WORLD!,General Discussion,0,39,10/6/2022,3:23
Thiland,General Discussion,0,8,11/6/2022,16:00
APAC in franchising,General Discussion,5,48,12/6/2022,13:07
APAC scrimbux,General Discussion,2,123,15/6/2022,1:18
PRX not good,General Discussion,10,40,19/6/2022,14:37
Most Overated Team In APAC,General Discussion,1,22,20/6/2022,18:37
APAC super team,General Discussion,0,30,26/6/2022,19:18
PRX Master Copenhagen,General Discussion,0,41,28/6/2022,23:33
bcj vs every region press confrence,General Discussion,5,14,2/7/2022,20:53
Lets talk about PRX,General Discussion,0,26,5/7/2022,4:15
apac broke order,General Discussion,1,21,7/7/2022,19:06
